0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
191.357
191.357
348.348
348.348
502.345
502.345
618.339
618.339
679.344
679.344
772.344
772.344
850.358
850.358
891.364
891.364
887.365
887.365
844.359
844.359
780.352
780.352
703.35
703.35
629.347
629.347
562.345
562.345
529.346
529.346
453.351
453.351
396.354
396.354
370.343
370.343
375.355
375.355
400.348
400.348
434.349
434.349
467.345
467.345
488.345
488.345
499.362
499.362
498.177
498.177
484.194
484.194
460.383
460.383
445.343
445.343
432.345
432.345
418.342
418.342
408.342
408.342
399.347
399.347
396.345
396.345
390.342
390.342
386.335
386.335
390.331
390.331
407.328
407.328
453.323
453.323
527.331
527.331
622.335
622.335
684.343
684.343
768.342
768.342
822.338
822.338
824.33
824.33
781.325
781.325
709.325
709.325
631.321
631.321
559.327
559.327
523.329
523.329
451.338
451.338
396.325
396.325
374.332
374.332
377.337
377.337
398.335
398.335
427.328
427.328
457.334
457.334
475.341
475.341
485.236
485.236
480.52
480.52
465.375
465.375
450.34
450.34
438.343
438.343
427.335
427.335
414.331
414.331
405.332
405.332
397.333
397.333
393.333
393.333
388.331
388.331
389.326
389.326
407.322
407.322
450.314
450.314
528.319
528.319
630.322
630.322
704.334
704.334
802.343
802.343
869.346
869.346
876.343
876.343
838.339
838.339
774.333
774.333
698.333
698.333
622.334
622.334
555.341
555.341
530.34
530.34
467.346
467.346
419.339
419.339
401.354
401.354
408.359
408.359
432.354
432.354
456.36
456.36
479.362
479.362
492.376
492.376
495.23
495.23
485.129
485.129
459.427
459.427
444.385
444.385
430.387
430.387
422.386
422.386
412.394
412.394
407.399
407.399
402.403
402.403
400.41
400.41
396.408
396.408
397.407
397.407
421.402
421.402
474.408
474.408
568.411
568.411
677.426
677.426
751.443
751.443
841.447
841.447
898.455
898.455
897.447
897.447
852.448
852.448
785.448
785.448
705.447
705.447
631.453
631.453
565.462
565.462
540.461
540.461
478.465
478.465
431.453
431.453
417.46
417.46
424.462
424.462
446.46
446.46
467.464
467.464
484.463
484.463
490.473
490.473
490.359
490.359
478.177
478.177
443.497
443.497
429.447
429.447
417.45
417.45
409.444
409.444
400.441
400.441
396.437
396.437
392.431
392.431
388.425
388.425
386.414
386.414
384.407
384.407
404.392
404.392
453.387
453.387
541.388
541.388
648.394
648.394
731.398
731.398
834.394
834.394
897.39
897.39
904.379
904.379
862.362
862.362
794.357
794.357
708.357
708.357
626.357
626.357
556.359
556.359
531.352
531.352
465.342
465.342
416.339
416.339
399.32
399.32
403.338
403.338
425.34
425.34
450.344
450.344
469.341
469.341
476.342
476.342
470.345
470.345
461.141
461.141
442.179
