2153,0.0
2153,0.0
2173,0.0
2173,0.0
2173,0.0
2173,0.0
2173,0.0
2173,0.0
2173,0.0
2213,0.0
2213,0.0
2213,0.0
2213,0.0
2233,0.0
2233,0.0
2233,0.0
2233,0.414
2233,0.414
2233,0.415
2233,0.415
2273,0.413
2273,0.413
2273,0.41
2273,0.41
2273,0.417
2273,0.417
2273,0.295
2273,0.295
2333,0.188
2333,0.188
2333,0.402
2333,0.402
2333,0.46
2373,0.46
2373,0.423
2373,0.423
2373,0.43
2403,0.43
2403,0.422
2403,0.422
2403,0.423
2403,0.423
2443,0.416
2443,0.416
2443,0.418
2443,0.418
2463,0.42
2463,0.42
2463,0.421
2463,0.421
2493,0.421
2493,0.421
2493,0.421
2493,0.421
2493,0.419
2533,0.419
2533,0.416
2533,0.416
2533,0.414
2553,0.414
2553,0.412
2553,0.412
2553,0.413
2553,0.413
2593,0.414
2593,0.414
2593,0.415
2593,0.415
2623,0.416
2623,0.416
2623,0.412
2623,0.412
2653,0.405
2653,0.405
2653,0.401
2653,0.401
2653,0.397
2693,0.397
2693,0.397
2693,0.397
2693,0.403
2713,0.403
2713,0.4
2713,0.4
2713,0.4
2713,0.4
2753,0.398
2753,0.398
2753,0.394
2753,0.394
2783,0.39
2783,0.39
2783,0.383
2783,0.383
2783,0.399
2823,0.399
2823,0.392
2823,0.392
2823,0.4
2843,0.4
2843,0.405
2843,0.405
2843,0.405
2873,0.405
2873,0.401
2873,0.401
2873,0.405
2873,0.405
2913,0.4
2913,0.4
2913,0.406
2913,0.406
2943,0.393
2943,0.393
2943,0.257
2943,0.257
2943,0.184
2983,0.184
2983,0.413
2983,0.413
2983,0.414
3003,0.414
3003,0.398
3003,0.398
3003,0.4
3033,0.4
3058,0.405
3058,0.405
3058,0.4
3058,0.4
3068,0.396
3068,0.396
3068,0.392
3068,0.392
3098,0.387
3098,0.387
3098,0.384
3098,0.384
3098,0.384
3143,0.384
3143,0.385
3143,0.385
3143,0.387
3163,0.387
3163,0.387
3163,0.387
3163,0.381
3193,0.381
3218,0.378
3218,0.378
3218,0.372
3218,0.372
3228,0.368
3228,0.368
3228,0.373
3228,0.373
3258,0.378
3258,0.378
3258,0.376
3258,0.376
3258,0.378
3298,0.378
3298,0.373
3298,0.373
3298,0.369
3328,0.369
3328,0.365
3328,0.365
3328,0.364
3358,0.364
3377,0.367
3377,0.367
3377,0.371
3377,0.371
3397,0.37
3397,0.37
3397,1.371
3397,1.371
3417,159.365
3417,159.365
3417,328.359
3447,328.359
3447,453.369
3447,453.369
3447,542.354
3487,542.354
3487,590.37
3487,590.37
3517,601.367
3517,601.367
3517,576.362
3517,576.362
3557,594.363
3557,594.363
3557,560.363
3557,560.363
3587,509.354
3587,509.354
3587,470.184
3617,470.184
3617,439.32
3617,439.32
3617,415.387
3657,415.387
3657,412.364
3657,412.364
3687,412.357
3687,412.357
3687,417.358
3687,417.358
3717,421.358
3717,421.358
3717,428.356
3747,428.356
3747,435.356
3747,435.356
3747,441.352
3787,441.352
3787,446.347
3787,446.347
3787,452.347
3827,452.347
3827,465.339
3827,465.339
3847,488.337
3847,488.337
3847,521.336
3847,521.336
3887,555.342
3887,555.342
3887,581.348
3917,581.348
3917,595.351
3917,595.351
3917,597.347
3957,597.347
3957,585.344
3957,585.344
3987,562.341
3987,562.341
3987,536.34
3987,536.34
4017,507.343
4017,507.343
4017,487.346
4017,487.346
4058,470.362
4058,470.362
4058,459.374
4083,459.374
4083,455.375
4083,455.375
4083,456.362
4123,456.362
4123,463.363
4123,463.363
4153,471.357
4153,471.357
4153,479.37
4153,479.37
4183,482.376
4183,482.376
4183,484.374
4213,484.374
4213,482.376
4213,482.376
4213,477.371
4253,477.371
4253,472.341
4253,472.341
4253,466.167
4293,466.167
4293,455.358
4293,455.358
4293,447.371
4293,447.371
4293,450.364
4293,450.364
4353,451.365
4353,451.365
4353,451.362
